JENIS,NOFAKTUR,TGL,NOSO,TUTUPSO,JATUHTEMPO,KODECUSTOMER,NAMACUSTOMER,ALAMATCUSTOMER,KODESALESMAN,NAMASALESMAN,KODEGUDANG,NAMAGUDANG,KODEBARANG,NAMABARANG,QTY,HARGAJUAL,SATUANKECIL,PDISCOUNTITEM,PDISCOUNTITEM2,PDISCOUNTITEM3,DISCOUNTITEM,NETTO,KETERANGAN,KODESUPLIER,NAMASUPLIER
JUAL,261.001.375,04/02/2026 0:00,2601290735,T,,H.186A,TILU WARNA II,JL.BOJONG GEDE RAYA CILEBUT BOGOR,H1,MIMING,1,GUDANG BAIK,2200339,Kingkong Wall Paint 119 Canary 18KG,1.00,"288,000.00",PAIL,7.50,0.00,0.00,"21,600.00","266,400.00",,1,"INDOWIRA, PT"
JUAL,261.001.375,04/02/2026 0:00,2601290735,T,,H.186A,TILU WARNA II,JL.BOJONG GEDE RAYA CILEBUT BOGOR,H1,MIMING,1,GUDANG BAIK,2200287,Kingkong Wall Paint 131 Spring 18 Kg,1.00,"288,000.00",PAIL,7.50,0.00,0.00,"21,600.00","266,400.00",,1,"INDOWIRA, PT"
JUAL,261.001.375,04/02/2026 0:00,2601290735,T,,H.186A,TILU WARNA II,JL.BOJONG GEDE RAYA CILEBUT BOGOR,H1,MIMING,1,GUDANG BAIK,2200342,Kingkong Wall Paint 124 Blue La 18KG,1.00,"288,000.00",PAIL,7.50,0.00,0.00,"21,600.00","266,400.00",,1,"INDOWIRA, PT"
JUAL,261.001.375,04/02/2026 0:00,2601290735,T,,H.186A,TILU WARNA II,JL.BOJONG GEDE RAYA CILEBUT BOGOR,H1,MIMING,1,GUDANG BAIK,2200183,Kingkong Wall Paint 105 Chiffon 18KG,1.00,"288,000.00",PAIL,7.50,0.00,0.00,"21,600.00","266,400.00",,1,"INDOWIRA, PT"
JUAL,261.001.375,04/02/2026 0:00,2601290735,T,,H.186A,TILU WARNA II,JL.BOJONG GEDE RAYA CILEBUT BOGOR,H1,MIMING,1,GUDANG BAIK,2200340,Kingkong Wall Paint 128 Minimal 18KG,1.00,"288,000.00",PAIL,7.50,0.00,0.00,"21,600.00","266,400.00",,1,"INDOWIRA, PT"
JUAL,261.001.375,04/02/2026 0:00,2601290735,T,,H.186A,TILU WARNA II,JL.BOJONG GEDE RAYA CILEBUT BOGOR,H1,MIMING,1,GUDANG BAIK,2200156,Kingkong Wall Paint 109 Apple W 18KG,1.00,"288,000.00",PAIL,7.50,0.00,0.00,"21,600.00","266,400.00",,1,"INDOWIRA, PT"
JUAL,261.001.375,04/02/2026 0:00,2601290735,T,,H.186A,TILU WARNA II,JL.BOJONG GEDE RAYA CILEBUT BOGOR,H1,MIMING,1,GUDANG BAIK,2300111,Kingkong Wall Paint 129 River S 18KG,1.00,"288,000.00",PAIL,7.50,0.00,0.00,"21,600.00","266,400.00",,1,"INDOWIRA, PT"
JUAL,261.001.375,04/02/2026 0:00,2601290735,T,,H.186A,TILU WARNA II,JL.BOJONG GEDE RAYA CILEBUT BOGOR,H1,MIMING,1,GUDANG BAIK,2200162,Kingkong Wall paint Super White 18KG,8.00,"288,000.00",PAIL,7.50,0.00,0.00,"172,800.00","2,131,200.00",,1,"INDOWIRA, PT"
JUAL,261.001.376,04/02/2026 0:00,2601290735,T,,H.186A,TILU WARNA II,JL.BOJONG GEDE RAYA CILEBUT BOGOR,H1,MIMING,1,GUDANG BAIK,2101915,Meiji Epoxy Filler  1 LTR SET,11.00,"76,000.00",KL,5.00,0.00,0.00,"41,800.00","794,200.00",,1,"INDOWIRA, PT"
JUAL,261.001.376,04/02/2026 0:00,2601290735,T,,H.186A,TILU WARNA II,JL.BOJONG GEDE RAYA CILEBUT BOGOR,H1,MIMING,1,GUDANG BAIK,2101916,Meiji Epoxy Filler Black 1 LTR SET,6.00,"76,000.00",KL,5.00,0.00,0.00,"22,800.00","433,200.00",,1,"INDOWIRA, PT"
JUAL,261.001.376,04/02/2026 0:00,2601290735,T,,H.186A,TILU WARNA II,JL.BOJONG GEDE RAYA CILEBUT BOGOR,H1,MIMING,1,GUDANG BAIK,2101917,Meiji Epoxy Filler White 1 LTR SET,11.00,"76,000.00",KL,5.00,0.00,0.00,"41,800.00","794,200.00",,1,"INDOWIRA, PT"
JUAL,261.001.377,04/02/2026 0:00,2602020014,T,,H.221,KURNIA UTAMA,"Jl. Raya Dramaga No.KM.7 No.6, RT.03/RW.03, Margajaya",H1,MIMING,4,GUDANG BOGOR,2102066,Meiji Zinc Chromate Primer  20 KG,4.00,"825,000.00",PL,7.50,0.00,0.00,"247,500.00","3,052,500.00",,1,"INDOWIRA, PT"
JUAL,261.001.378,04/02/2026 0:00,2602020014,T,,H.221,KURNIA UTAMA,"Jl. Raya Dramaga No.KM.7 No.6, RT.03/RW.03, Margajaya",H1,MIMING,1,GUDANG BAIK,2102076,Meiji Zinc Chromate Primer  5 KG,4.00,"225,000.00",GLN,7.50,0.00,0.00,"67,500.00","832,500.00",,1,"INDOWIRA, PT"
JUAL,261.001.378,04/02/2026 0:00,2602020014,T,,H.221,KURNIA UTAMA,"Jl. Raya Dramaga No.KM.7 No.6, RT.03/RW.03, Margajaya",H1,MIMING,1,GUDANG BAIK,2102066,Meiji Zinc Chromate Primer  20 KG,1.00,"825,000.00",PL,7.50,0.00,0.00,"61,875.00","763,125.00",,1,"INDOWIRA, PT"
JUAL,261.001.379,04/02/2026 0:00,2602040103,T,,H.338,TB.SINAR BINTANG,JL.OTTO ISKANDAR NO.43 KEBONJATI KEC.CIKOLE SUKABUMI,H,YANSENG,1,GUDANG BAIK,2102066,Meiji Zinc Chromate Primer  20 KG,6.00,"825,000.00",PL,7.50,0.00,0.00,"371,250.00","4,578,750.00",,1,"INDOWIRA, PT"
JUAL,261.001.380,04/02/2026 0:00,2602040104,T,,H.160,SERBA GUNA,JL.PELABUHAN 2 SUKABUMI,H,YANSENG,1,GUDANG BAIK,2300050,Kingkong Wall Paint 104 Cream 4.5KG,8.00,"76,000.00",GLN,7.50,0.00,0.00,"45,600.00","562,400.00",,1,"INDOWIRA, PT"
JUAL,261.001.380,04/02/2026 0:00,2602040104,T,,H.160,SERBA GUNA,JL.PELABUHAN 2 SUKABUMI,H,YANSENG,1,GUDANG BAIK,2200250,Kingkong Wall Paint 124 Blue La 4.5KG,8.00,"76,000.00",GLN,7.50,0.00,0.00,"45,600.00","562,400.00",,1,"INDOWIRA, PT"
JUAL,261.001.381,04/02/2026 0:00,2602040105,T,,H.223,MULUS,JL. Raya Drmaga,H1,MIMING,1,GUDANG BAIK,2100558,Attaboy Natural Stone Protector Gloss  1 LITER,6.00,"98,000.00",KL,7.50,0.00,0.00,"44,100.00","543,900.00",,1,"INDOWIRA, PT"
JUAL,261.001.381,04/02/2026 0:00,2602040105,T,,H.223,MULUS,JL. Raya Drmaga,H1,MIMING,1,GUDANG BAIK,2104147,Wiratex Wall Paint Putih Salju 25 KG,3.00,"390,000.00",PL,7.50,0.00,0.00,"87,750.00","1,082,250.00",,1,"INDOWIRA, PT"
JUAL,261.001.382,04/02/2026 0:00,2602040094,T,,K.412,"YUNIKO,PD",KEBON JATI 224,14,DEPO BANDUNG,1,GUDANG BAIK,2100052,Adler Polyester Putty 3002  25 KG SET,5.00,"1,300,000.00",PL,10.00,0.00,0.00,"650,000.00","5,850,000.00",,1,"INDOWIRA, PT"
JUAL,261.001.383,04/02/2026 0:00,2602040097,T,,K.331,ATEP,JL.MANGLID NO.10,L,RUDI *,1,GUDANG BAIK,2104494,Daltone Clear CoaT MS 4100 1LTS,6.00,"112,000.00",KL,10.00,0.00,0.00,"67,200.00","604,800.00",,1,"INDOWIRA, PT"
JUAL,261.001.384,04/02/2026 0:00,2602040098,T,,G.215,ELIT GRUP KHARISMA,"JL.RAYA KAMPUNG SUKARAME RT.004 RW.002 LANGENSARI, LEMBANG , KAB.BANDU",G,JULIANTO,1,GUDANG BAIK,2102077,Meiji Zinc Chromate Primer Black 5 KG,8.00,"225,000.00",GLN,7.50,0.00,0.00,"135,000.00","1,665,000.00",,1,"INDOWIRA, PT"
JUAL,261.001.384,04/02/2026 0:00,2602040098,T,,G.215,ELIT GRUP KHARISMA,"JL.RAYA KAMPUNG SUKARAME RT.004 RW.002 LANGENSARI, LEMBANG , KAB.BANDU",G,JULIANTO,1,GUDANG BAIK,2102075,Meiji Zinc Chromate Primer Light Grey 5 KG,8.00,"225,000.00",GLN,7.50,0.00,0.00,"135,000.00","1,665,000.00",,1,"INDOWIRA, PT"
JUAL,261.001.384,04/02/2026 0:00,2602040098,T,,G.215,ELIT GRUP KHARISMA,"JL.RAYA KAMPUNG SUKARAME RT.004 RW.002 LANGENSARI, LEMBANG , KAB.BANDU",G,JULIANTO,1,GUDANG BAIK,2104537,Meiji Zinc Chromate Dark Grey 1 Kg,24.00,"51,000.00",KL,7.50,0.00,0.00,"91,800.00","1,132,200.00",,1,"INDOWIRA, PT"
JUAL,261.001.384,04/02/2026 0:00,2602040098,T,,G.215,ELIT GRUP KHARISMA,"JL.RAYA KAMPUNG SUKARAME RT.004 RW.002 LANGENSARI, LEMBANG , KAB.BANDU",G,JULIANTO,1,GUDANG BAIK,2102064,Meiji Zinc Chromate Primer Grey 1 KG,24.00,"51,000.00",KL,7.50,0.00,0.00,"91,800.00","1,132,200.00",,1,"INDOWIRA, PT"
JUAL,261.001.384,04/02/2026 0:00,2602040098,T,,G.215,ELIT GRUP KHARISMA,"JL.RAYA KAMPUNG SUKARAME RT.004 RW.002 LANGENSARI, LEMBANG , KAB.BANDU",G,JULIANTO,1,GUDANG BAIK,2102062,Meiji Zinc Chromate Primer Black 1 KG,24.00,"51,000.00",KL,7.50,0.00,0.00,"91,800.00","1,132,200.00",,1,"INDOWIRA, PT"
JUAL,261.001.387,04/02/2026 0:00,2602040101,T,,G.504,GUMBIRA II,JL.RY BARAT CILILIN NO.40 DKT TERMINAL C,C,YONATHAN,1,GUDANG BAIK,2101641,Kingkong Wall Paint Black 1 KG,3.00,"27,000.00",KL,7.50,0.00,0.00,"6,075.00","74,925.00",,1,"INDOWIRA, PT"
JUAL,261.001.387,04/02/2026 0:00,2602040101,T,,G.504,GUMBIRA II,JL.RY BARAT CILILIN NO.40 DKT TERMINAL C,C,YONATHAN,1,GUDANG BAIK,2101643,Kingkong Wall Paint Super White 1 KG,12.00,"27,000.00",KL,7.50,0.00,0.00,"24,300.00","299,700.00",,1,"INDOWIRA, PT"
JUAL,261.001.389,04/02/2026 0:00,2602020022,T,,J.202,GLOBAL KRIYA NUSANTARA/AL IKHS,JL.GOLF TAMAN CINTA/INSPEKSI NO.2,J,FRANSISKUS,1,GUDANG BAIK,2500255,Petalac 2K PU Insulator B 1LTS,5.00,"125,000.00",KL,10.00,0.00,0.00,"62,500.00","562,500.00",,1,"INDOWIRA, PT"
JUAL,261.001.390,04/02/2026 0:00,2602040107,T,,M.100,UMUM,,14,DEPO BANDUNG,1,GUDANG BAIK,2102178,Mascot Wall Paint Super White 5 KG,3.00,"65,000.00",GLN,10.00,0.00,0.00,"19,500.00","175,500.00",PA AGUNG,1,"INDOWIRA, PT"
JUAL,261.001.391,04/02/2026 0:00,2602040108,T,,J.222,KOTA HARUM,JL.KOSAMBI 76,J,FRANSISKUS,1,GUDANG BAIK,2102749,Petalac PU Clear Sealer  1 LTR SET,6.00,"121,000.00",KL,10.00,0.00,0.00,"72,600.00","653,400.00",,1,"INDOWIRA, PT"
JUAL,261.001.391,04/02/2026 0:00,2602040108,T,,J.222,KOTA HARUM,JL.KOSAMBI 76,J,FRANSISKUS,1,GUDANG BAIK,2102840,Petalac 2K PU Hardener Special  200 CC,6.00,"55,000.00",KL,10.00,0.00,0.00,"33,000.00","297,000.00",,1,"INDOWIRA, PT"
JUAL,261.001.391,04/02/2026 0:00,2602040108,T,,J.222,KOTA HARUM,JL.KOSAMBI 76,J,FRANSISKUS,1,GUDANG BAIK,2200050,"Petalac 2K PU Clear Matt MV3 Base 0,8Lt",6.00,"121,000.00",KL,10.00,0.00,0.00,"72,600.00","653,400.00",,1,"INDOWIRA, PT"
JUAL,261.001.392,04/02/2026 0:00,2602040109,T,,R.485,TB.WAHANA BANGUNAN,CIBADUYUT RAYA NO.165 SEBELAH GG H.RUSDI,D,WILLY,1,GUDANG BAIK,2102074,Meiji Zinc Chromate Light Grey 20 KG,7.00,"825,000.00",PL,7.50,0.00,0.00,"433,125.00","5,341,875.00",,1,"INDOWIRA, PT"
JUAL,261.001.394,04/02/2026 0:00,2601300780,T,,J.321,PT.ELIZABET HANJAYA,JL.IBU INGGIT GANARSIH NO.12 ASTANA ANYAR,J,FRANSISKUS,1,GUDANG BAIK,2103145,Petalac Thinner PU  1 LTR,5.00,"51,000.00",KL,0.00,0.00,0.00,0.00,"255,000.00",,1,"INDOWIRA, PT"
JUAL,261.001.394,04/02/2026 0:00,2601300780,T,,J.321,PT.ELIZABET HANJAYA,JL.IBU INGGIT GANARSIH NO.12 ASTANA ANYAR,J,FRANSISKUS,1,GUDANG BAIK,2102842,Petalac 2K PU Hardener Metalic  200 CC,5.00,"55,000.00",KL,10.00,0.00,0.00,"27,500.00","247,500.00",,1,"INDOWIRA, PT"
JUAL,261.001.394,04/02/2026 0:00,2601300780,T,,J.321,PT.ELIZABET HANJAYA,JL.IBU INGGIT GANARSIH NO.12 ASTANA ANYAR,J,FRANSISKUS,1,GUDANG BAIK,2200077,Petalac 2K PU Metalix MX206 Base 0.8Lt,5.00,"231,000.00",KL,10.00,0.00,0.00,"115,500.00","1,039,500.00",,1,"INDOWIRA, PT"
JUAL,261.001.395,04/02/2026 0:00,2602020064,T,,N.888,SUMBER WARNA,PUNGKUR,14,DEPO BANDUNG,1,GUDANG BAIK,2102840,Petalac 2K PU Hardener Special  200 CC,6.00,"55,000.00",KL,7.50,2.50,0.00,"32,381.28","297,618.72",,1,"INDOWIRA, PT"
JUAL,261.001.395,04/02/2026 0:00,2602020064,T,,N.888,SUMBER WARNA,PUNGKUR,14,DEPO BANDUNG,1,GUDANG BAIK,2200050,"Petalac 2K PU Clear Matt MV3 Base 0,8Lt",6.00,"121,000.00",KL,7.50,2.50,0.00,"71,238.72","654,761.28",,1,"INDOWIRA, PT"
JUAL,261.001.396,04/02/2026 0:00,2602040113,T,,R.368,LOTUS SEVEN,KAMP.BOJONG UJUNG NO.77 KEL.GAJAH MEKAR,R,SIMON QIRENE,1,GUDANG BAIK,2100018,Alfa Zinc Chromate Primer GREEN 20 KG,2.00,"720,000.00",PL,0.00,0.00,0.00,0.00,"1,440,000.00",,1,"INDOWIRA, PT"
JUAL,262.000.088,04/02/2026 0:00,2602040099,T,,H.733C,SUMBER USAHA,GUNUNG PUTRI,H,YANSENG,1,GUDANG BAIK,2104955,Bonus Sarung,2.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.089,04/02/2026 0:00,2602020034,T,,H.733C,SUMBER USAHA,GUNUNG PUTRI,H,YANSENG,1,GUDANG BAIK,2104955,Bonus Sarung,2.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.090,04/02/2026 0:00,2601290734,T,,H.204A,CAHAYA BAJA,CIAPUS BOGOR,H1,MIMING,1,GUDANG BAIK,2104955,Bonus Sarung,2.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.091,04/02/2026 0:00,2602020075,T,,H.733H,SUMBER USAHA MANUNGGAL,Cileungsi,H,YANSENG,1,GUDANG BAIK,2104955,Bonus Sarung,1.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.092,04/02/2026 0:00,2601290735,T,,H.186A,TILU WARNA II,JL.BOJONG GEDE RAYA CILEBUT BOGOR,H1,MIMING,1,GUDANG BAIK,2101915,Meiji Epoxy Filler  1 LTR SET,1.00,0.00,KL,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.092,04/02/2026 0:00,2601290735,T,,H.186A,TILU WARNA II,JL.BOJONG GEDE RAYA CILEBUT BOGOR,H1,MIMING,1,GUDANG BAIK,2101917,Meiji Epoxy Filler White 1 LTR SET,1.00,0.00,KL,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.093,04/02/2026 0:00,2601290735,T,,H.186A,TILU WARNA II,JL.BOJONG GEDE RAYA CILEBUT BOGOR,H1,MIMING,1,GUDANG BAIK,2104955,Bonus Sarung,3.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.094,04/02/2026 0:00,2602020014,T,,H.221,KURNIA UTAMA,"Jl. Raya Dramaga No.KM.7 No.6, RT.03/RW.03, Margajaya",H1,MIMING,1,GUDANG BAIK,2104955,Bonus Sarung,2.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.095,04/02/2026 0:00,2602040103,T,,H.338,TB.SINAR BINTANG,JL.OTTO ISKANDAR NO.43 KEBONJATI KEC.CIKOLE SUKABUMI,H,YANSENG,1,GUDANG BAIK,2104955,Bonus Sarung,2.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.096,04/02/2026 0:00,2602040094,T,,K.412,"YUNIKO,PD",KEBON JATI 224,14,DEPO BANDUNG,1,GUDANG BAIK,2104955,Bonus Sarung,2.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.097,04/02/2026 0:00,2602040098,T,,G.215,ELIT GRUP KHARISMA,"JL.RAYA KAMPUNG SUKARAME RT.004 RW.002 LANGENSARI, LEMBANG , KAB.BANDU",G,JULIANTO,1,GUDANG BAIK,2104955,Bonus Sarung,3.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.098,04/02/2026 0:00,2602040109,T,,R.485,TB.WAHANA BANGUNAN,CIBADUYUT RAYA NO.165 SEBELAH GG H.RUSDI,D,WILLY,1,GUDANG BAIK,2104955,Bonus Sarung,2.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.099,04/02/2026 0:00,2602020064,T,,N.888,SUMBER WARNA,PUNGKUR,14,DEPO BANDUNG,1,GUDANG BAIK,2104955,Bonus Sarung,1.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,261.001.412,05/02/2026 0:00,2602050116,T,,J.413,NYOMAN NUARTA,JL.SETRA SARIV/16,J,FRANSISKUS,1,GUDANG BAIK,2103145,Petalac Thinner PU  1 LTR,2.00,"51,000.00",KL,0.00,0.00,0.00,0.00,"102,000.00",,1,"INDOWIRA, PT"
JUAL,261.001.412,05/02/2026 0:00,2602050116,T,,J.413,NYOMAN NUARTA,JL.SETRA SARIV/16,J,FRANSISKUS,1,GUDANG BAIK,2102840,Petalac 2K PU Hardener Special  200 CC,2.00,"55,000.00",KL,0.00,0.00,0.00,0.00,"110,000.00",,1,"INDOWIRA, PT"
JUAL,261.001.412,05/02/2026 0:00,2602050116,T,,J.413,NYOMAN NUARTA,JL.SETRA SARIV/16,J,FRANSISKUS,1,GUDANG BAIK,2200303,Petalac Ext 4:1 Special White Matt Base 0.8LT,2.00,"144,000.00",KL,0.00,0.00,0.00,0.00,"288,000.00",,1,"INDOWIRA, PT"
JUAL,261.001.413,05/02/2026 0:00,2602040112,T,,J.234,KRIYA NUSANTARA GROUP,JL.CIBIRU HILIR NO.36 CIBIRU WETAN CILEUNYI,J,FRANSISKUS,1,GUDANG BAIK,2102840,Petalac 2K PU Hardener Special  200 CC,20.00,"55,000.00",KL,10.00,0.00,0.00,"110,000.00","990,000.00",,1,"INDOWIRA, PT"
JUAL,261.001.413,05/02/2026 0:00,2602040112,T,,J.234,KRIYA NUSANTARA GROUP,JL.CIBIRU HILIR NO.36 CIBIRU WETAN CILEUNYI,J,FRANSISKUS,1,GUDANG BAIK,2200050,"Petalac 2K PU Clear Matt MV3 Base 0,8Lt",20.00,"121,000.00",KL,10.00,0.00,0.00,"242,000.00","2,178,000.00",,1,"INDOWIRA, PT"
JUAL,261.001.414,05/02/2026 0:00,2602050118,T,,K.201,AGUS CENDANA,KIRCON 141,L,RUDI *,1,GUDANG BAIK,2103148,Petalac Thinner PU  20 LTR,1.00,"834,000.00",JRG,0.00,0.00,0.00,0.00,"834,000.00",,1,"INDOWIRA, PT"
JUAL,261.001.415,05/02/2026 0:00,2602050119,T,,Y.241,TB.HURIP JAYA,CIKUTRA NO.129 A,Y,KEN - Y,1,GUDANG BAIK,2102178,Mascot Wall Paint Super White 5 KG,8.00,"65,000.00",GLN,7.50,0.00,0.00,"39,000.00","481,000.00",,1,"INDOWIRA, PT"
JUAL,261.001.416,05/02/2026 0:00,2602050120,T,,G.227,MUTIARA WARNA,JL.SOMAWINATA 14 TANI MULYA,G,JULIANTO,1,GUDANG BAIK,2104148,Wiratex Wall Paint Super White 25 KG,2.00,"390,000.00",PL,7.50,0.00,0.00,"58,500.00","721,500.00",K/JL.SUSILO,1,"INDOWIRA, PT"
JUAL,261.001.416,05/02/2026 0:00,2602050120,T,,G.227,MUTIARA WARNA,JL.SOMAWINATA 14 TANI MULYA,G,JULIANTO,1,GUDANG BAIK,2103625,Petalux Wall Paint Putih Wangi 25 KG,1.00,"765,000.00",PL,7.50,0.00,0.00,"57,375.00","707,625.00",K/JL.SUSILO,1,"INDOWIRA, PT"
JUAL,261.001.418,05/02/2026 0:00,2602050122,T,,U.196,TB.SUMBER REJEKI,JL.KOLONEL MASTURI NO.161 LEMBANG,U,GANIS,1,GUDANG BAIK,2104191,Wiratex Wall Paint Putih Salju 5KG,12.00,"83,000.00",GL,7.50,0.00,0.00,"74,700.00","921,300.00",,1,"INDOWIRA, PT"
JUAL,261.001.418,05/02/2026 0:00,2602050122,T,,U.196,TB.SUMBER REJEKI,JL.KOLONEL MASTURI NO.161 LEMBANG,U,GANIS,1,GUDANG BAIK,2104109,Wiratex Wall Paint 801 Spanish 25 KG,5.00,"390,000.00",PL,7.50,0.00,0.00,"146,250.00","1,803,750.00",,1,"INDOWIRA, PT"
JUAL,261.001.418,05/02/2026 0:00,2602050122,T,,U.196,TB.SUMBER REJEKI,JL.KOLONEL MASTURI NO.161 LEMBANG,U,GANIS,1,GUDANG BAIK,2104147,Wiratex Wall Paint Putih Salju 25 KG,15.00,"390,000.00",PL,7.50,0.00,0.00,"438,750.00","5,411,250.00",,1,"INDOWIRA, PT"
JUAL,261.001.419,05/02/2026 0:00,2602050117,T,,G.227,MUTIARA WARNA,JL.SOMAWINATA 14 TANI MULYA,G,JULIANTO,1,GUDANG BAIK,2102140,Mascot Wall Paint 206 Irish W 25 KG,7.00,"270,000.00",PL,7.50,0.00,0.00,"141,750.00","1,748,250.00",K/GADOBANGKONG U/P.BU YESSY,1,"INDOWIRA, PT"
JUAL,261.001.419,05/02/2026 0:00,2602050117,T,,G.227,MUTIARA WARNA,JL.SOMAWINATA 14 TANI MULYA,G,JULIANTO,1,GUDANG BAIK,2102155,Mascot Wall Paint Super White 25 KG,5.00,"270,000.00",PL,7.50,0.00,0.00,"101,250.00","1,248,750.00",K/GADOBANGKONG U/P.BU YESSY,1,"INDOWIRA, PT"
JUAL,261.001.420,05/02/2026 0:00,2602040112,T,,J.234,KRIYA NUSANTARA GROUP,JL.CIBIRU HILIR NO.36 CIBIRU WETAN CILEUNYI,J,FRANSISKUS,1,GUDANG BAIK,2500255,Petalac 2K PU Insulator B 1LTS,5.00,"125,000.00",KL,10.00,0.00,0.00,"62,500.00","562,500.00",,1,"INDOWIRA, PT"
JUAL,261.001.421,05/02/2026 0:00,2602050124,T,,J.413,NYOMAN NUARTA,JL.SETRA SARIV/16,J,FRANSISKUS,1,GUDANG BAIK,2100068,Adler Primer Surfacer EP 1050  2 LITER SET,5.00,"205,000.00",KL,0.00,0.00,0.00,0.00,"1,025,000.00",,1,"INDOWIRA, PT"
JUAL,261.001.422,05/02/2026 0:00,2602050125,T,,D.106,KURNIAWAN JAYA,TERUSAN CIBADUYUT 61 C,C,YONATHAN,1,GUDANG BAIK,2103786,Shintex Cat Bak White 1 KG,4.00,"60,000.00",KL,7.50,0.00,0.00,"18,000.00","222,000.00",,1,"INDOWIRA, PT"
JUAL,261.001.422,05/02/2026 0:00,2602050125,T,,D.106,KURNIAWAN JAYA,TERUSAN CIBADUYUT 61 C,C,YONATHAN,1,GUDANG BAIK,2103782,Shintex Cat Bak 001 Aquarin 1 KG,2.00,"60,000.00",KL,7.50,0.00,0.00,"9,000.00","111,000.00",,1,"INDOWIRA, PT"
JUAL,261.001.422,05/02/2026 0:00,2602050125,T,,D.106,KURNIAWAN JAYA,TERUSAN CIBADUYUT 61 C,C,YONATHAN,1,GUDANG BAIK,2103783,Shintex Cat Bak 009 Sky Blu 1 KG,4.00,"60,000.00",KL,7.50,0.00,0.00,"18,000.00","222,000.00",,1,"INDOWIRA, PT"
JUAL,261.001.433,05/02/2026 0:00,2601270687,T,,K.521,TOPIC,JATAYU,L,RUDI *,1,GUDANG BAIK,2102840,Petalac 2K PU Hardener Special  200 CC,2.00,"55,000.00",KL,10.00,0.00,0.00,"11,000.00","99,000.00",via sj.4148,1,"INDOWIRA, PT"
JUAL,261.001.433,05/02/2026 0:00,2601270687,T,,K.521,TOPIC,JATAYU,L,RUDI *,1,GUDANG BAIK,2500343,Petalac 2K PU CO Base Topic White Matt 0.8LT,2.00,"140,000.00",KL,10.00,0.00,0.00,"28,000.00","252,000.00",via sj.4148,1,"INDOWIRA, PT"
JUAL,261.001.434,05/02/2026 0:00,2602050131,T,,M.100,UMUM,,14,DEPO BANDUNG,1,GUDANG BAIK,2104863,Shintex Wall Filler 4 KG,1.00,"52,000.00",GL,10.00,0.00,0.00,"5,200.00","46,800.00",GINGIN VIA SJ.4166,1,"INDOWIRA, PT"
JUAL,261.001.434,05/02/2026 0:00,2602050131,T,,M.100,UMUM,,14,DEPO BANDUNG,1,GUDANG BAIK,2104192,Wiratex Wall Paint Super White 5KG,1.00,"83,000.00",GL,10.00,0.00,0.00,"8,300.00","74,700.00",GINGIN VIA SJ.4166,1,"INDOWIRA, PT"
JUAL,261.001.434,05/02/2026 0:00,2602050131,T,,M.100,UMUM,,14,DEPO BANDUNG,1,GUDANG BAIK,2300063,Kingkong Wall Paint 110 Irish W 4.5KG,1.00,"76,000.00",GLN,10.00,0.00,0.00,"7,600.00","68,400.00",GINGIN VIA SJ.4166,1,"INDOWIRA, PT"
JUAL,261.001.434,05/02/2026 0:00,2602050131,T,,M.100,UMUM,,14,DEPO BANDUNG,1,GUDANG BAIK,2103863,Shintex Wall Filler  1 KG,1.00,"23,000.00",KL,10.00,0.00,0.00,"2,300.00","20,700.00",GINGIN VIA SJ.4166,1,"INDOWIRA, PT"
JUAL,261.001.434,05/02/2026 0:00,2602050131,T,,M.100,UMUM,,14,DEPO BANDUNG,1,GUDANG BAIK,2101643,Kingkong Wall Paint Super White 1 KG,1.00,"27,000.00",KL,10.00,0.00,0.00,"2,700.00","24,300.00",GINGIN VIA SJ.4166,1,"INDOWIRA, PT"
JUAL,261.001.435,05/02/2026 0:00,2602050132,T,,M.100,UMUM,,14,DEPO BANDUNG,1,GUDANG BAIK,2101607,Kingkong Wall Putty Instant Powder  25 KG,2.00,"133,000.00",ZAK,10.00,0.00,0.00,"26,600.00","239,400.00",BU LILIS VIA SJ.4152,1,"INDOWIRA, PT"
