JENIS,NOFAKTUR,TGL,NOSO,TUTUPSO,JATUHTEMPO,KODECUSTOMER,NAMACUSTOMER,ALAMATCUSTOMER,KODESALESMAN,NAMASALESMAN,KODEGUDANG,NAMAGUDANG,KODEBARANG,NAMABARANG,QTY,HARGAJUAL,SATUANKECIL,PDISCOUNTITEM,PDISCOUNTITEM2,PDISCOUNTITEM3,DISCOUNTITEM,NETTO,KETERANGAN,KODESUPLIER,NAMASUPLIER
JUAL,261.005.854,20/05/2026 0:00,2605180467,T,,L.427,SANTI,SUMBER SARI,L,RUDI *,1,GUDANG BAIK,2200130,Petalac 2K PU CO P.110 Broken White Base 0.8Lt,2.00,"158,000.00",KL,10.00,0.00,0.00,"31,600.00","284,400.00",,1,"INDOWIRA, PT"
JUAL,261.005.856,20/05/2026 0:00,2605200511,T,,J.351,HERRY,SETRA DUTA RAYA NO.35,J,FRANSISKUS,1,GUDANG BAIK,2100049,Adler Polyester Putty 3002  1 KG SET,1.00,"72,000.00",KL,0.00,0.00,0.00,0.00,"72,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.856,20/05/2026 0:00,2605200511,T,,J.351,HERRY,SETRA DUTA RAYA NO.35,J,FRANSISKUS,1,GUDANG BAIK,2100068,Adler Primer Surfacer EP 1050  2 LITER SET,8.00,"250,000.00",KL,0.00,0.00,0.00,0.00,"2,000,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.857,20/05/2026 0:00,2605200512,T,,L.533,FELIX (NEMAKIDS),JL.KARANGTINGGAL NO.18,L,RUDI *,1,GUDANG BAIK,2101917,Meiji Epoxy Filler White 1 LTR SET,12.00,"93,000.00",KL,10.00,0.00,0.00,"111,600.00","1,004,400.00",,1,"INDOWIRA, PT"
JUAL,261.005.858,20/05/2026 0:00,2605180478,T,,K.219,HENLEY,JL.SUKAMENAK NO.147 SAMPING MIXUE,L,RUDI *,1,GUDANG BAIK,2101915,Meiji Epoxy Filler  1 LTR SET,1.00,"93,000.00",KL,10.00,0.00,0.00,"9,300.00","83,700.00",,1,"INDOWIRA, PT"
JUAL,261.005.858,20/05/2026 0:00,2605180478,T,,K.219,HENLEY,JL.SUKAMENAK NO.147 SAMPING MIXUE,L,RUDI *,1,GUDANG BAIK,2102837,Petalac 2K PU Hardener Normal  200CC,1.00,"61,000.00",KL,10.00,0.00,0.00,"6,100.00","54,900.00",,1,"INDOWIRA, PT"
JUAL,261.005.858,20/05/2026 0:00,2605180478,T,,K.219,HENLEY,JL.SUKAMENAK NO.147 SAMPING MIXUE,L,RUDI *,1,GUDANG BAIK,2300086,Petalac 2K PU CO Base Black Satin 0.8LT,1.00,"160,000.00",KL,10.00,0.00,0.00,"16,000.00","144,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.860,20/05/2026 0:00,2605200504,T,,J.611,SINAR WARNA,MOH TOHA 250C,L,RUDI *,1,GUDANG BAIK,2100029,Adler Epoxy Undercoat  1 LITER,12.00,"122,000.00",KL,10.00,0.00,0.00,"146,400.00","1,317,600.00",,1,"INDOWIRA, PT"
JUAL,261.005.872,20/05/2026 0:00,2605200518,T,,T.328,MITRA KERAMIK,JL.GUNUNG BATU 37,R,SIMON QIRENE,1,GUDANG BAIK,2104148,Wiratex Wall Paint Super White 25 KG,2.00,"435,000.00",PL,7.50,0.00,0.00,"65,250.00","804,750.00",,1,"INDOWIRA, PT"
JUAL,261.005.878,20/05/2026 0:00,2605180458,T,,GB.50,TB.AFIYAT II,JL.RAYA BOJONG SAWIT PURWAKARTA 026-7015426,G,JULIANTO,1,GUDANG BAIK,2101608,Kingkong Wall Putty Instant Powder  5 KG,12.00,"38,000.00",BKS,5.00,0.00,0.00,"22,800.00","433,200.00",,1,"INDOWIRA, PT"
JUAL,261.005.879,20/05/2026 0:00,2605150373,T,,H.733G,SUMBER USAHA/PANJAYA,Teluk Jambe Karawang,H,YANSENG,1,GUDANG BAIK,2104184,Wiratex Wall Paint 849 5KG,8.00,"93,000.00",GL,7.50,0.00,0.00,"55,800.00","688,200.00",,1,"INDOWIRA, PT"
JUAL,261.005.879,20/05/2026 0:00,2.605.150.373,T,,H.733G,SUMBER USAHA/PANJAYA,Teluk Jambe Karawang,H,YANSENG,1,GUDANG BAIK,2104183,Wiratex Wall paint 848 5KG,8.00,"93,000.00",GL,7.50,0.00,0.00,"55,800.00","688,200.00",,1,"INDOWIRA, PT"
JUAL,261.005.879,20/05/2026 0:00,2605150373,T,,H.733G,SUMBER USAHA/PANJAYA,Teluk Jambe Karawang,H,YANSENG,1,GUDANG BAIK,2104189,Wiratex Wall Paint Black 5KG,12.00,"93,000.00",GL,7.50,0.00,0.00,"83,700.00","1,032,300.00",,1,"INDOWIRA, PT"
JUAL,261.005.879,20/05/2026 0:00,2605150373,T,,H.733G,SUMBER USAHA/PANJAYA,Teluk Jambe Karawang,H,YANSENG,1,GUDANG BAIK,2104157,Wiratex Wall Paint 806 Cream 5KG,8.00,"93,000.00",GL,7.50,0.00,0.00,"55,800.00","688,200.00",,1,"INDOWIRA, PT"
JUAL,261.005.879,20/05/2026 0:00,2605150373,T,,H.733G,SUMBER USAHA/PANJAYA,Teluk Jambe Karawang,H,YANSENG,1,GUDANG BAIK,2104182,Wiratex Wall Paint 847 Spring 5KG,4.00,"93,000.00",GL,7.50,0.00,0.00,"27,900.00","344,100.00",,1,"INDOWIRA, PT"
JUAL,261.005.879,20/05/2026 0:00,2605150373,T,,H.733G,SUMBER USAHA/PANJAYA,Teluk Jambe Karawang,H,YANSENG,1,GUDANG BAIK,2104163,Wiratex Wall Paint 820 Apple W 5KG,4.00,"93,000.00",GL,7.50,0.00,0.00,"27,900.00","344,100.00",,1,"INDOWIRA, PT"
JUAL,261.005.879,20/05/2026 0:00,2605150373,T,,H.733G,SUMBER USAHA/PANJAYA,Teluk Jambe Karawang,H,YANSENG,1,GUDANG BAIK,2104192,Wiratex Wall Paint Super White 5KG,20.00,"93,000.00",GL,7.50,0.00,0.00,"139,500.00","1,720,500.00",,1,"INDOWIRA, PT"
JUAL,261.005.879,20/05/2026 0:00,2605150373,T,,H.733G,SUMBER USAHA/PANJAYA,Teluk Jambe Karawang,H,YANSENG,1,GUDANG BAIK,2104148,Wiratex Wall Paint Super White 25 KG,7.00,"435,000.00",PL,7.50,0.00,0.00,"228,375.00","2,816,625.00",,1,"INDOWIRA, PT"
JUAL,261.005.880,20/05/2026 0:00,2605150376,T,,H.733G,SUMBER USAHA/PANJAYA,Teluk Jambe Karawang,H,YANSENG,1,GUDANG BAIK,2104165,Wiratex Wall Paint 823 Poppy O 5KG,4.00,"93,000.00",GL,7.50,0.00,0.00,"27,900.00","344,100.00",,1,"INDOWIRA, PT"
JUAL,261.005.880,20/05/2026 0:00,2605150376,T,,H.733G,SUMBER USAHA/PANJAYA,Teluk Jambe Karawang,H,YANSENG,1,GUDANG BAIK,2104179,Wiratex Wall Paint 844 Terraco 5KG,4.00,"93,000.00",GL,7.50,0.00,0.00,"27,900.00","344,100.00",,1,"INDOWIRA, PT"
JUAL,261.005.880,20/05/2026 0:00,2605150376,T,,H.733G,SUMBER USAHA/PANJAYA,Teluk Jambe Karawang,H,YANSENG,1,GUDANG BAIK,2101591,Kingkong Cat Genteng 712 White 4 KG,4.00,"228,000.00",GLN,7.50,0.00,0.00,"68,400.00","843,600.00",,1,"INDOWIRA, PT"
JUAL,261.005.880,20/05/2026 0:00,2605150376,T,,H.733G,SUMBER USAHA/PANJAYA,Teluk Jambe Karawang,H,YANSENG,1,GUDANG BAIK,2101585,Kingkong Cat Genteng 705 Maroon 4 KG,3.00,"228,000.00",GLN,7.50,0.00,0.00,"51,300.00","632,700.00",,1,"INDOWIRA, PT"
JUAL,261.005.880,20/05/2026 0:00,2605150376,T,,H.733G,SUMBER USAHA/PANJAYA,Teluk Jambe Karawang,H,YANSENG,1,GUDANG BAIK,2101590,Kingkong Cat Genteng 711 Special 4 KG,4.00,"228,000.00",GLN,7.50,0.00,0.00,"68,400.00","843,600.00",,1,"INDOWIRA, PT"
JUAL,261.005.880,20/05/2026 0:00,2605150376,T,,H.733G,SUMBER USAHA/PANJAYA,Teluk Jambe Karawang,H,YANSENG,1,GUDANG BAIK,2101583,Kingkong Cat Genteng 703 Chocola 4 KG,3.00,"228,000.00",GLN,7.50,0.00,0.00,"51,300.00","632,700.00",,1,"INDOWIRA, PT"
JUAL,261.005.880,20/05/2026 0:00,2605150376,T,,H.733G,SUMBER USAHA/PANJAYA,Teluk Jambe Karawang,H,YANSENG,1,GUDANG BAIK,2104127,Wiratex Wall Paint 830 Blue Be 25 KG,1.00,"435,000.00",PL,7.50,0.00,0.00,"32,625.00","402,375.00",,1,"INDOWIRA, PT"
JUAL,261.005.883,20/05/2026 0:00,2605150377,T,,H.733E,SUMBER USAHA KARAWANG BARAT,Karawang Barat,H,YANSENG,1,GUDANG BAIK,2104192,Wiratex Wall Paint Super White 5KG,12.00,"93,000.00",GL,7.50,0.00,0.00,"83,700.00","1,032,300.00",,1,"INDOWIRA, PT"
JUAL,261.005.883,20/05/2026 0:00,2605150377,T,,H.733E,SUMBER USAHA KARAWANG BARAT,Karawang Barat,H,YANSENG,1,GUDANG BAIK,2102076,Meiji Zinc Chromate Primer  5 KG,8.00,"258,000.00",GLN,7.50,0.00,0.00,"154,800.00","1,909,200.00",,1,"INDOWIRA, PT"
JUAL,261.005.883,20/05/2026 0:00,2605150377,T,,H.733E,SUMBER USAHA KARAWANG BARAT,Karawang Barat,H,YANSENG,1,GUDANG BAIK,2102061,Meiji Zinc Chromate Primer  1 KG,48.00,"57,500.00",KL,7.50,0.00,0.00,"207,000.00","2,553,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.884,20/05/2026 0:00,2605200520,T,,G.171,SAUYUNAN,BY PASS BARU KRW,G,JULIANTO,1,GUDANG BAIK,2103700,Petalux Wall Paint 643 Irish W 5KG,4.00,"168,000.00",GLN,7.50,0.00,0.00,"50,400.00","621,600.00",,1,"INDOWIRA, PT"
JUAL,261.005.885,20/05/2026 0:00,2605120287,T,,GC.60,PUTRA MANDIRI JAYA,JL.JEGANG PAGADUNGAN SAMPING KLINIK NAROM CIBARUSAH,G,JULIANTO,1,GUDANG BAIK,2200139,Kingkong Wall Paint Super White 4.5Kg,40.00,"84,000.00",GLN,7.50,0.00,0.00,"252,000.00","3,108,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.886,20/05/2026 0:00,2605120329,T,,G.202,TERUS MAKMUR,KLARI,G,JULIANTO,1,GUDANG BAIK,2200139,Kingkong Wall Paint Super White 4.5Kg,8.00,"84,000.00",GLN,7.50,0.00,0.00,"50,400.00","621,600.00",,1,"INDOWIRA, PT"
JUAL,261.005.887,20/05/2026 0:00,2605200523,T,,N.870,PT.KSS,JL.PATARUMAN,13,BU RINI,1,GUDANG BAIK,2102075,Meiji Zinc Chromate Primer Light Grey 5 KG,1.00,"258,000.00",GLN,0.00,0.00,0.00,0.00,"258,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.890,20/05/2026 0:00,2605120335,T,,Y.280,ABDI JAYA,KOMP.MEKAR WANGI JL.MEKAR SEJAHTERA POS 16,Y,KEN - Y,1,GUDANG BAIK,2300181,Daltone PU Base Coat D021 Tinting Black 1Lt,5.00,"165,000.00",KL,10.00,0.00,0.00,"82,500.00","742,500.00",,1,"INDOWIRA, PT"
JUAL,261.005.891,20/05/2026 0:00,2605150381,T,,K.304,"HEGAR SUMBER KREASI,PT",JL.PARALON 1 NO.1 CIJERAH,L,RUDI *,1,GUDANG BAIK,2600102,Petalux Wall Paint Ext 222601 JN Green Smoke 25KG,1.00,"1,050,000.00",PAIL,7.50,0.00,0.00,"78,750.00","971,250.00",U/LAP.PADEL TAMAN HOLIS,1,"INDOWIRA, PT"
JUAL,261.005.894,20/05/2026 0:00,2605180473,T,,K.304,"HEGAR SUMBER KREASI,PT",JL.PARALON 1 NO.1 CIJERAH,L,RUDI *,1,GUDANG BAIK,2600092,Petalux Wall Paint 62611 JN Green Smoke 25KG,3.00,"870,000.00",PAIL,7.50,0.00,0.00,"195,750.00","2,414,250.00",K/PROYEK LAPANGAN PADEL TAMAN HOLIS,1,"INDOWIRA, PT"
JUAL,261.005.894,20/05/2026 0:00,2605180473,T,,K.304,"HEGAR SUMBER KREASI,PT",JL.PARALON 1 NO.1 CIJERAH,L,RUDI *,1,GUDANG BAIK,2600093,Petalux Wall Paint CM 62610 JN White Sand 25KG,3.00,"800,000.00",PAIL,7.50,0.00,0.00,"180,000.00","2,220,000.00",K/PROYEK LAPANGAN PADEL TAMAN HOLIS,1,"INDOWIRA, PT"
JUAL,261.005.895,20/05/2026 0:00,2605180429,T,,J.303,ASTA ARTHA/DIRGANTARA YUDHA,JL.KOPO JAYA II NO.13A,J,FRANSISKUS,1,GUDANG BAIK,2103516,Petalux Wall Paint 602 Berlian 25 KG,1.00,"800,000.00",PL,7.50,0.00,0.00,"60,000.00","740,000.00",K/GEREJA KATOLIK JL.PANDU NO.4,1,"INDOWIRA, PT"
JUAL,262.000.661,20/05/2026 0:00,2605200508,T,,D.616,PB.BAROKAH,CIPANJAR 242 CIWARUGA CIGUGUR GIRANG,Y,KEN - Y,1,GUDANG BAIK,2300314,Shintex Base A 5KG,1.00,0.00,GLN,0.00,0.00,0.00,0.00,0.00,U/PENGGANTIAN DEMO MESIN TINTING,1,"INDOWIRA, PT"
JUAL,262.000.662,20/05/2026 0:00,2605200509,T,,D.147,PT.MAKMUR SEJAHTERA CIPTAKREAS,JL.JEND.H AMIR MAHMUD NO.595,D,WILLY,1,GUDANG BAIK,2100006,Alfa Polyester Putty  1 KG,2.00,0.00,KL,0.00,0.00,0.00,0.00,0.00,U/SAMPLE,1,"INDOWIRA, PT"
JUAL,262.000.663,20/05/2026 0:00,2605200501,T,,Y.285,KENARI JAYA,JL.SINDANG SARI NO.3 CIJERAH,Y,KEN - Y,1,GUDANG BAIK,2104937,Bonus Kuas,12.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.663,20/05/2026 0:00,2605200501,T,,Y.285,KENARI JAYA,JL.SINDANG SARI NO.3 CIJERAH,Y,KEN - Y,1,GUDANG BAIK,2104949,Bonus Roller,1.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.664,20/05/2026 0:00,2605150373,T,,H.733G,SUMBER USAHA/PANJAYA,Teluk Jambe Karawang,H,YANSENG,1,GUDANG BAIK,2104937,Bonus Kuas,18.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.664,20/05/2026 0:00,2605150373,T,,H.733G,SUMBER USAHA/PANJAYA,Teluk Jambe Karawang,H,YANSENG,1,GUDANG BAIK,2104949,Bonus Roller,2.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
JUAL,262.000.665,20/05/2026 0:00,2605150377,T,,H.733E,SUMBER USAHA KARAWANG BARAT,Karawang Barat,H,YANSENG,1,GUDANG BAIK,2104937,Bonus Kuas,4.00,0.00,PCS,0.00,0.00,0.00,0.00,0.00,,1,"INDOWIRA, PT"
RETUR,RJ26050021,20/05/2026 0:00,261.005.189,T,,D.326,WARNA UTAMA,JL.TERUSAN CIBADUYUT NO.100 081322031570,C,YONATHAN,1,GUDANG BAIK,2104494,Daltone Clear CoaT MS 4100 1LTS,-12.00,"128,000.00",KL,10.00,0.00,0.00,"-153,600.00","-1,382,400.00",,1,"INDOWIRA, PT"
RETUR,RJ26050022,20/05/2026 0:00,,T,,G.199,PULAU INDAH,JL.VETERAN PAMANUKAN,C,YONATHAN,2,GUDANG RUSAK,2300024,Kingkong Wall Paint 126 Bali Gr 4.5KG,-4.00,"84,000.00",GLN,7.50,0.00,0.00,"-25,200.00","-310,800.00",,1,"INDOWIRA, PT"
RETUR,RJ26050024,20/05/2026 0:00,261.005.266,T,,N.1005A,AGUS,PERUM GMA,R,SIMON QIRENE,1,GUDANG BAIK,2104836,PETALUX WALL PAINT CM 602 MATAHARI 5KG,-1.00,"168,000.00",GLN,7.50,0.00,0.00,"-12,600.00","-155,400.00",,1,"INDOWIRA, PT"
RETUR,RJ26050025,20/05/2026 0:00,262.000.645,T,,GE.108,KARYA MEKAR,JL.A  YANI 24 PURWAKARTA,G,JULIANTO,1,GUDANG BAIK,2102064,Meiji Zinc Chromate Primer Grey 1 KG,-22.00,"57,500.00",KL,7.50,0.00,0.00,"-94,875.00","-1,170,125.00",,1,"INDOWIRA, PT"
RETUR,RJ26050026,20/05/2026 0:00,261.005.376,T,,Y.280,ABDI JAYA,KOMP.MEKAR WANGI JL.MEKAR SEJAHTERA POS 16,Y,KEN - Y,1,GUDANG BAIK,2300100,Daltone PU Base Coat D010 White 1Lt,-4.00,"165,000.00",KL,10.00,0.00,0.00,"-66,000.00","-594,000.00",,1,"INDOWIRA, PT"
RETUR,RJ26050029,20/05/2026 0:00,261.005.566,T,,M.100,UMUM,,14,DEPO BANDUNG,1,GUDANG BAIK,2101608,Kingkong Wall Putty Instant Powder  5 KG,-1.00,"38,000.00",BKS,5.00,0.00,0.00,"-1,900.00","-36,100.00",,1,"INDOWIRA, PT"
RETUR,RJ26050030,20/05/2026 0:00,261.005.598,T,,U.288,TB.GMS,JL.TERUSAN NANJUNG KP.SUKABIRUS RT.01/09 NO.22 B,U,GANIS,1,GUDANG BAIK,2102095,Mascot Wall Filler  4 KG,-8.00,"55,000.00",GLN,7.50,0.00,0.00,"-33,000.00","-407,000.00",,1,"INDOWIRA, PT"
RETUR,RJ26050030,20/05/2026 0:00,261.005.598,T,,U.288,TB.GMS,JL.TERUSAN NANJUNG KP.SUKABIRUS RT.01/09 NO.22 B,U,GANIS,1,GUDANG BAIK,2102173,Mascot Wall Paint 2156 Garden 5 KG,-8.00,"73,000.00",GLN,7.50,0.00,0.00,"-43,800.00","-540,200.00",,1,"INDOWIRA, PT"
RETUR,RJ26050031,20/05/2026 0:00,261.005.363,T,,G.152,METRO JAYA,PASAR BARU 10 SUBANG,C,YONATHAN,1,GUDANG BAIK,2200166,Kingkong Wall paint Black 4.5KG,-4.00,"84,000.00",GLN,7.50,0.00,0.00,"-25,200.00","-310,800.00",,1,"INDOWIRA, PT"
JUAL,261.005.896,21/05/2026 0:00,2605180417,T,,B.215,SINAR AGUNG,CARINGIN 258,D,WILLY,1,GUDANG BAIK,2104073,Tawon Kembang Meni Kayu & Besi 0.8 KG,12.00,"48,000.00",KL,7.50,0.00,0.00,"43,200.00","532,800.00",,1,"INDOWIRA, PT"
JUAL,261.005.897,21/05/2026 0:00,2605210553,T,,J.333,RICKY,JL.HOLIS NO.20B,J,FRANSISKUS,1,GUDANG BAIK,2103145,Petalac Thinner PU  1 LTR,6.00,"66,500.00",KL,0.00,0.00,0.00,0.00,"399,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.897,21/05/2026 0:00,2605210553,T,,J.333,RICKY,JL.HOLIS NO.20B,J,FRANSISKUS,1,GUDANG BAIK,2102837,Petalac 2K PU Hardener Normal  200CC,6.00,"61,000.00",KL,10.00,0.00,0.00,"36,600.00","329,400.00",,1,"INDOWIRA, PT"
JUAL,261.005.897,21/05/2026 0:00,2605210553,T,,J.333,RICKY,JL.HOLIS NO.20B,J,FRANSISKUS,1,GUDANG BAIK,2200050,"Petalac 2K PU Clear Matt MV3 Base 0,8Lt",6.00,"125,000.00",KL,10.00,0.00,0.00,"75,000.00","675,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.898,21/05/2026 0:00,2605210552,T,,C.603,BERKAH ABADI 1,CIHANJUANG 153/161,Y,KEN - Y,1,GUDANG BAIK,2104192,Wiratex Wall Paint Super White 5KG,12.00,"93,000.00",GL,7.50,0.00,0.00,"83,700.00","1,032,300.00",,1,"INDOWIRA, PT"
JUAL,261.005.898,21/05/2026 0:00,2605210552,T,,C.603,BERKAH ABADI 1,CIHANJUANG 153/161,Y,KEN - Y,1,GUDANG BAIK,2104148,Wiratex Wall Paint Super White 25 KG,3.00,"435,000.00",PL,7.50,0.00,0.00,"97,875.00","1,207,125.00",,1,"INDOWIRA, PT"
JUAL,261.005.900,21/05/2026 0:00,2605200522,T,,N.682,SARANA MOTOR,JL.RAYA SAPAN NO.55A,J,FRANSISKUS,1,GUDANG BAIK,2105346,Adler PU Topcoat HS9021 1.5 Liter Set,23.00,"300,000.00",KL,10.00,0.00,0.00,"690,000.00","6,210,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.901,21/05/2026 0:00,2605200521,T,,Y.280,ABDI JAYA,KOMP.MEKAR WANGI JL.MEKAR SEJAHTERA POS 16,Y,KEN - Y,1,GUDANG BAIK,2105077,Daltone Epoxy Filler Grey 1Lts,6.00,"90,000.00",KL,7.50,0.00,0.00,"40,500.00","499,500.00",,1,"INDOWIRA, PT"
JUAL,261.005.902,21/05/2026 0:00,2605200517,T,,D.142,CIMINDI RAYA,LEUWIGAJAH 251,D,WILLY,1,GUDANG BAIK,2102076,Meiji Zinc Chromate Primer  5 KG,12.00,"258,000.00",GLN,7.50,0.00,0.00,"232,200.00","2,863,800.00",,1,"INDOWIRA, PT"
JUAL,261.005.907,21/05/2026 0:00,2605210554,T,,N.1099,BUDI,PODOMORO PARK JL.BOULEVARD SELATAN KAVLING S6,13,BU RINI,1,GUDANG BAIK,2104540,Meiji Zinc Chromate Primer Broken White 5kg,2.00,"258,000.00",GLN,0.00,0.00,0.00,0.00,"516,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.908,21/05/2026 0:00,2605210555,T,,K.201,AGUS CENDANA,KIRCON 141,L,RUDI *,1,GUDANG BAIK,2101915,Meiji Epoxy Filler  1 LTR SET,2.00,"93,000.00",KL,10.00,0.00,0.00,"18,600.00","167,400.00",,1,"INDOWIRA, PT"
JUAL,261.005.908,21/05/2026 0:00,2605210555,T,,K.201,AGUS CENDANA,KIRCON 141,L,RUDI *,1,GUDANG BAIK,2102837,Petalac 2K PU Hardener Normal  200CC,6.00,"61,000.00",KL,10.00,0.00,0.00,"36,600.00","329,400.00",,1,"INDOWIRA, PT"
JUAL,261.005.908,21/05/2026 0:00,2605210555,T,,K.201,AGUS CENDANA,KIRCON 141,L,RUDI *,1,GUDANG BAIK,2200074,Petalac 2K PU Colour Special White Matt Base 0.8Lt,6.00,"148,000.00",KL,10.00,0.00,0.00,"88,800.00","799,200.00",,1,"INDOWIRA, PT"
JUAL,261.005.910,21/05/2026 0:00,2605120323,T,,R.400,TB.SUMBER REJEKI,JL.CIAWI TALI DEPAN PERUMAHAN BUMI CITEU,R,SIMON QIRENE,1,GUDANG BAIK,2102138,Mascot Wall Paint 203 Cream 25 KG,1.00,"317,000.00",PL,7.50,0.00,0.00,"23,775.00","293,225.00",,1,"INDOWIRA, PT"
JUAL,261.005.911,21/05/2026 0:00,2605210556,T,,C.110,MITRA 2000,JL.TERUSAN KOPO KM.8 NO.293 MARGAHAYU,D,WILLY,1,GUDANG BAIK,2104964,Daltone Clear Coat 1010 0.5LTS,6.00,"79,500.00",KL,5.00,0.00,0.00,"23,850.00","453,150.00",,1,"INDOWIRA, PT"
JUAL,261.005.913,21/05/2026 0:00,2605200536,T,,C.506,INDAH,KALIPAH APO 96,Y,KEN - Y,1,GUDANG BAIK,2104075,Tawon Kembang Meni Kayu & Besi  4.5 KG,6.00,"220,000.00",GLN,7.50,0.00,0.00,"99,000.00","1,221,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.914,21/05/2026 0:00,2605200532,T,,A.213,SINAR SARANA,SUNARAJA 80 A,Y,KEN - Y,1,GUDANG BAIK,2103297,Petalux Ceiling & Gypsum Paint Putih Wangi 5KG,8.00,"150,000.00",GLN,7.50,0.00,0.00,"90,000.00","1,110,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.916,21/05/2026 0:00,2605200543,T,,N.888,SUMBER WARNA,PUNGKUR,14,DEPO BANDUNG,1,GUDANG BAIK,2101920,Meiji Epoxy Filler White 20 LTR SET,1.00,"1,600,000.00",PL,7.50,2.50,0.00,"157,000.00","1,443,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.917,21/05/2026 0:00,2605200542,T,,N.726,CV.HIKMAH JAYA SENTOSA,GUDANG BARU JL.SINDANG LAYA UJUNG BERUNG U/P.BP AGUS GOZALI,13,BU RINI,1,GUDANG BAIK,2101330,Attaboy Wall Putty Instant Powder  2 KG,36.00,"38,000.00",BKS,0.00,0.00,0.00,0.00,"1,368,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.917,21/05/2026 0:00,2605200542,T,,N.726,CV.HIKMAH JAYA SENTOSA,GUDANG BARU JL.SINDANG LAYA UJUNG BERUNG U/P.BP AGUS GOZALI,13,BU RINI,1,GUDANG BAIK,2103989,Shintex Wall Paint Super White 25 KG,15.00,"538,000.00",PL,0.00,0.00,0.00,0.00,"8,070,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.918,21/05/2026 0:00,2605200548,T,,P.160,SENTRAD,RANCAEKEK PERMAI II,13,BU RINI,1,GUDANG BAIK,2102109,Mascot Wall Paint Super White 200 KG,4.00,"2,000,000.00",DRM,0.00,0.00,0.00,0.00,"8,000,000.00",U/P.PAK YONO BLOK E.12,1,"INDOWIRA, PT"
JUAL,261.005.919,21/05/2026 0:00,2605180490,T,,P.160,SENTRAD,RANCAEKEK PERMAI II,13,BU RINI,1,GUDANG BAIK,2102109,Mascot Wall Paint Super White 200 KG,2.00,"2,000,000.00",DRM,0.00,0.00,0.00,0.00,"4,000,000.00",U/P.ACIN E.12,1,"INDOWIRA, PT"
JUAL,261.005.920,21/05/2026 0:00,2605200545,T,,Q.245,PT.SINAR MULIA PERKASA /HOTEL,JL.SUMATRA 51 - HOTEL ARYA DUTA,R,SIMON QIRENE,1,GUDANG BAIK,2101607,Kingkong Wall Putty Instant Powder  25 KG,2.00,"146,300.00",ZAK,0.00,0.00,0.00,0.00,"292,600.00",,1,"INDOWIRA, PT"
JUAL,261.005.921,21/05/2026 0:00,2605200540,T,,C.407,JAYA MAKMUR/ABUN,JL.RY TIMUR 520 CIMAHI,D,WILLY,1,GUDANG BAIK,2100011,AlFa Polyester Putty  3KG,6.00,"120,000.00",GLN,5.00,0.00,0.00,"36,000.00","684,000.00",,1,"INDOWIRA, PT"
JUAL,261.005.922,21/05/2026 0:00,2605200516,T,,U.261,WIJAYA,JL.RAYA BATUJAJAR NO.178,U,GANIS,1,GUDANG BAIK,2104183,Wiratex Wall paint 848 5KG,4.00,"93,000.00",GL,7.50,0.00,0.00,"27,900.00","344,100.00",,1,"INDOWIRA, PT"
JUAL,261.005.922,21/05/2026 0:00,2605200516,T,,U.261,WIJAYA,JL.RAYA BATUJAJAR NO.178,U,GANIS,1,GUDANG BAIK,2104174,Wiratex Wall Paint 833 Mellow 5KG,2.00,"93,000.00",GL,7.50,0.00,0.00,"13,950.00","172,050.00",,1,"INDOWIRA, PT"
JUAL,261.005.922,21/05/2026 0:00,2605200516,T,,U.261,WIJAYA,JL.RAYA BATUJAJAR NO.178,U,GANIS,1,GUDANG BAIK,2104182,Wiratex Wall Paint 847 Spring 5KG,2.00,"93,000.00",GL,7.50,0.00,0.00,"13,950.00","172,050.00",,1,"INDOWIRA, PT"
JUAL,261.005.922,21/05/2026 0:00,2605200516,T,,U.261,WIJAYA,JL.RAYA BATUJAJAR NO.178,U,GANIS,1,GUDANG BAIK,2104163,Wiratex Wall Paint 820 Apple W 5KG,2.00,"93,000.00",GL,7.50,0.00,0.00,"13,950.00","172,050.00",,1,"INDOWIRA, PT"
